,country,country_code,year,continent,world_regions,regime_type,total_population,access_elec_percent,gdp,gdp_pc,renewable_energy_consumption_percent,renewable_energy_output_percent,wbl_index_score,proportion_women_seats_parliament,income_classification,percent_using_internet,power_soec,power_f,suffrage_f_x,dmr_f,new_gini,hdi_value,gdp_g,gdp_pc_g,pol_gen,exl_gen,exl_eco,exl_geo,exl_pol,exl_soc,labour_share,suffrage_f_y,domestic_movement,slave,suffrage,v2xeg_eqaccess,Composite_index,Rank
1638,Cambodia,KHM,2004,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,13066475.0,25.30695152,5337833248.0,408.5136388,78.21009827,5.153374233,63.125,9.756097561,Low income,0.300436644,-1.338,0.613,100.0,1.4680000000000002,35.46,0.48200000000000004,0.1034052878,0.08564605693999999,0.561,0.469,0.21900000000000008,0.414,0.48200000000000004,0.374,0.87797456,1.0,0.836,0.53,1.0,0.281,19.93,2078.0
1639,Cambodia,KHM,2005,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,13273355.0,20.5,6293046162.0,474.1111921,76.07360077,6.12033195,63.125,9.756097561,Low income,0.317321781,-1.338,0.613,100.0,1.4680000000000002,,0.494,0.1325008691,0.1148495836,0.5479999999999999,0.469,0.21900000000000008,0.414,0.48200000000000004,0.374,0.881496327,1.0,0.836,0.45899999999999996,1.0,0.281,20.2,2041.0
1640,Cambodia,KHM,2006,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,13477705.0,31.83140182,7274595707.0,539.7503289,73.85929871,5.767599661,65.625,9.756097561,Low income,0.46835672,-1.338,0.613,100.0,1.4680000000000002,,0.506,0.1077108367,0.09091563978,0.5479999999999999,0.469,0.21900000000000008,0.414,0.48200000000000004,0.374,0.879969283,1.0,0.836,0.45899999999999996,1.0,0.281,20.41,2021.0
1641,Cambodia,KHM,2007,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,13679953.0,35.08600998,8639235842.0,631.5252576,69.36959839,4.557640751,65.625,19.51219512,Low income,0.49,-1.338,0.613,100.0,1.4680000000000002,41.14,0.52,0.1021257391,0.08583162418999997,0.5479999999999999,0.469,0.21900000000000008,0.414,0.48200000000000004,0.374,0.885498624,1.0,0.836,0.45899999999999996,1.0,0.281,20.76,1978.0
1642,Cambodia,KHM,2008,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,13883835.0,26.4,10351914093.0,745.609127,68.00330353,4.385964912,68.75,16.260162599999994,Low income,0.51,-1.474,0.613,100.0,1.4680000000000002,35.1,0.525,0.06691577474999999,0.05124827927,0.583,0.469,0.227,0.409,0.479,0.374,0.88080111,1.0,0.836,0.45899999999999996,1.0,0.268,18.95,2204.0
1643,Cambodia,KHM,2009,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,14093605.0,41.61101913,10401851851.0,738.0547312000001,71.32559967,5.371248025,68.75,21.13821138,Low income,0.53,-1.474,0.613,100.0,1.4680000000000002,34.65,0.528,0.00086696959,-0.01402999,0.604,0.469,0.227,0.409,0.479,0.374,0.86831624,1.0,0.836,0.45899999999999996,1.0,0.268,20.12,2051.0
1644,Cambodia,KHM,2010,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,14312205.0,31.1,11242275199.0,785.5026671,68.52230072,5.5,75.0,21.13821138,Low income,1.26,-1.474,0.613,100.0,1.4680000000000002,33.44,0.539,0.059630785750000005,0.04344632712,0.615,0.47600000000000003,0.227,0.407,0.499,0.374,0.86275573,1.0,0.836,0.494,1.0,0.268,23.01,1659.0
1645,Cambodia,KHM,2011,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,14541421.0,48.19865799,12829541141.0,882.275614,68.16560364,7.075471697999999,75.0,20.32520325,Low income,3.1,-1.474,0.613,100.0,1.4680000000000002,31.7,0.546,0.07069569946000001,0.05381835402000001,0.595,0.47600000000000003,0.227,0.407,0.499,0.374,0.862720837,1.0,0.836,0.494,1.0,0.268,22.28,1748.0
1646,Cambodia,KHM,2012,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,14780454.0,51.52984238,14054443213.0,950.880346,68.26699829,37.65690377,75.0,20.32520325,Low income,4.94,-1.474,0.613,100.0,1.4680000000000002,30.76,0.552,0.07313345505,0.055778486849999996,0.599,0.47600000000000003,0.227,0.407,0.496,0.374,0.860011802,1.0,0.836,0.508,1.0,0.268,21.74,1825.0
1647,Cambodia,KHM,2013,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,15026330.0,54.88513947,15227991395.0,1013.420536,68.97290039,57.93025872,75.0,20.32520325,Low income,6.0,-1.13,0.737,100.0,1.4680000000000002,,0.5589999999999999,0.07356665149,0.05599986877999999,0.62,0.483,0.24600000000000002,0.407,0.496,0.3390000000000001,0.868738963,1.0,0.716,0.46299999999999997,1.0,0.31,22.67,1699.0
1648,Cambodia,KHM,2014,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,15274506.0,56.1,16702610842.0,1093.495976,68.01229858,61.13651208,75.0,20.32520325,Low income,14.0,-1.13,0.737,100.0,0.8959999999999999,,0.565,0.07142571101,0.0540174788,0.603,0.483,0.24600000000000002,0.407,0.496,0.3390000000000001,0.850775845,1.0,0.642,0.46299999999999997,1.0,0.31,22.62,1702.0
1649,Cambodia,KHM,2015,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,15521435.0,68.84770203,18049954289.0,1162.904995,64.92199707,46.41801228,75.0,20.32520325,Lower-middle income,18.0,-1.13,0.737,100.0,0.8959999999999999,,0.57,0.07115694555,0.05411601387,0.6,0.483,0.24600000000000002,0.407,0.496,0.3390000000000001,0.8428203590000001,1.0,0.6970000000000001,0.46299999999999997,1.0,0.31,22.77,1684.0
1650,Cambodia,KHM,2016,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,15766290.0,76.62667847,20016747754.0,1269.591499,62.68590164,,75.0,20.32520325,Lower-middle income,32.39845171,-1.13,0.737,100.0,0.483,,0.5760000000000001,0.06939060604,0.0527826636,0.575,0.483,0.247,0.407,0.49200000000000005,0.345,0.83890007,1.0,0.6409999999999999,0.44799999999999995,1.0,0.31,24.14,1459.0
1651,Cambodia,KHM,2017,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,16009413.0,89.07,22177200512.0,1385.260066,61.46900177,,75.0,20.32520325,Lower-middle income,32.90027854,-1.13,0.33,100.0,0.773,,0.5820000000000001,0.068414315,0.052189104650000005,0.5870000000000001,0.465,0.247,0.407,0.4179999999999999,0.3340000000000001,0.83441297,1.0,0.6809999999999999,0.44799999999999995,1.0,0.266,28.86,609.0
1652,Cambodia,KHM,2018,Asia,Eastern and South-Eastern Asia,Electoral Autocracy,16249795.0,91.83401489,24571753584.0,1512.126989,61.83769989,,75.0,20.0,Lower-middle income,65.00000218,-1.13,0.33,100.0,0.773,,0.585,0.07469169207000001,0.05879385839,0.591,0.465,0.247,0.407,0.39799999999999996,0.3340000000000001,0.8294478279999999,1.0,0.6809999999999999,0.44799999999999995,1.0,0.266,20.62,2000.0
1653,"Korea, Rep.",KOR,2000,Asia,Eastern and South-Eastern Asia,Liberal Democracy,,100.0,576178000000.0,12256.99357,0.7005000109999999,1.424828265,66.25,5.860805861,Upper-middle income,,0.8640000000000001,1.357,100.0,2.522,,0.823,,,,,,,,,,,,,,,,
1654,"Korea, Rep.",KOR,2001,Asia,Eastern and South-Eastern Asia,Liberal Democracy,47370164.0,100.0,547658000000.0,11561.24837,0.692200005,1.377382843,66.25,5.860805861,High income,56.6,0.8640000000000001,1.357,100.0,2.522,,0.8290000000000001,,,,,,,,,,,,,,,,
1655,"Korea, Rep.",KOR,2002,Asia,Eastern and South-Eastern Asia,Liberal Democracy,47644736.0,100.0,627246000000.0,13165.06574,0.6966999770000001,1.041224485,71.25,5.860805861,High income,59.4,0.8640000000000001,1.608,100.0,2.522,,0.8370000000000001,,,,,,,,,,,,,,,,
1656,"Korea, Rep.",KOR,2003,Asia,Eastern and South-Eastern Asia,Liberal Democracy,47892330.0,100.0,702717000000.0,14672.85747,0.8456000090000001,1.4927547630000002,71.25,5.860805861,High income,65.5,0.8640000000000001,1.608,100.0,2.522,,0.8440000000000001,,,,,,,,,,,,,,,,
1657,"Korea, Rep.",KOR,2004,Asia,Eastern and South-Eastern Asia,Liberal Democracy,48082519.0,100.0,793175000000.0,16496.12009,0.770200014,1.26318833,71.25,13.04347826,High income,72.7,0.8640000000000001,1.608,100.0,2.522,,0.853,,,,,,,,,,,,,,,,
1658,"Korea, Rep.",KOR,2005,Asia,Eastern and South-Eastern Asia,Liberal Democracy,48184561.0,100.0,934901000000.0,19402.502630000006,0.8730000259999999,1.044669145,76.25,13.37792642,High income,73.5,0.8640000000000001,1.608,100.0,2.522,,0.86,,,,,,,,,,,,,,,,
1659,"Korea, Rep.",KOR,2006,Asia,Eastern and South-Eastern Asia,Liberal Democracy,48438292.0,100.0,1053220000000.0,21743.47745,0.948700011,0.99883163,79.375,13.37792642,High income,78.1,0.8640000000000001,1.608,100.0,2.522,31.7,0.868,,,,,,,,,,,,,,,,
1660,"Korea, Rep.",KOR,2007,Asia,Eastern and South-Eastern Asia,Liberal Democracy,48683638.0,100.0,1172610000000.0,24086.41044,1.024999976,1.069956915,79.375,14.3812709,High income,78.8,0.8640000000000001,1.608,100.0,2.522,,0.875,,,,,,,,,,,,,,,,
1661,"Korea, Rep.",KOR,2008,Asia,Eastern and South-Eastern Asia,Liberal Democracy,49054708.0,100.0,1047340000000.0,21350.42798,1.060799956,0.985727672,85.0,13.71237458,High income,81.0,0.696,1.608,100.0,2.522,32.3,0.88,,,,,,,,,,,,,,,,
1662,"Korea, Rep.",KOR,2009,Asia,Eastern and South-Eastern Asia,Liberal Democracy,49307835.0,100.0,943942000000.0,19143.85161,1.206900001,1.037690734,85.0,14.71571906,High income,81.6,0.696,1.608,100.0,2.522,,0.877,,,,,,,,,,,,,,,,
1663,"Korea, Rep.",KOR,2010,Asia,Eastern and South-Eastern Asia,Liberal Democracy,49554112.0,100.0,1144070000000.0,23087.22564,1.315000057,1.245374639,85.0,14.71571906,High income,83.7,0.696,1.608,100.0,2.522,32.0,0.889,,,,,,,,,,,,,,,,
1664,"Korea, Rep.",KOR,2011,Asia,Eastern and South-Eastern Asia,Liberal Democracy,49936638.0,100.0,1253220000000.0,25096.26388,1.347599983,1.4381226530000002,85.0,14.71571906,High income,83.75912015,0.696,1.608,100.0,2.522,,0.895,,,,,,,,,,,,,,,,
1665,"Korea, Rep.",KOR,2012,Asia,Eastern and South-Eastern Asia,Liberal Democracy,50199853.0,100.0,1278430000000.0,25466.76052,1.614300013,1.335945078,85.0,15.66666667,High income,84.07,0.696,1.608,100.0,2.522,31.6,0.898,,,,,,,,,,,,,,,,
1666,"Korea, Rep.",KOR,2013,Asia,Eastern and South-Eastern Asia,Liberal Democracy,50428893.0,100.0,1370800000000.0,27182.734310000003,1.915099978,1.6328587019999998,85.0,15.66666667,High income,84.77,0.305,1.617,100.0,2.522,,0.9009999999999999,,,,,,,,,,,,,,,,
1667,"Korea, Rep.",KOR,2014,Asia,Eastern and South-Eastern Asia,Liberal Democracy,50746659.0,100.0,1484320000000.0,29249.57522,2.8677001,1.566868059,85.0,16.33333333,High income,87.55682649,0.305,1.617,100.0,2.522,31.2,0.904,,,,,,,,,,,,,,,,
1668,"Korea, Rep.",KOR,2015,Asia,Eastern and South-Eastern Asia,Liberal Democracy,51014947.0,100.0,1465770000000.0,28732.23108,2.7439999580000003,1.894666312,85.0,16.33333333,High income,89.89625579999998,0.502,1.617,100.0,2.522,,0.907,,,,,,,,,,,,,,,,
1669,"Korea, Rep.",KOR,2016,Asia,Eastern and South-Eastern Asia,Liberal Democracy,51217803.0,100.0,1500110000000.0,29288.87044,2.549799919,,85.0,17.0,High income,92.84302568,0.502,1.617,100.0,2.522,31.4,0.91,,,,,,,,,,,,,,,,
1670,"Korea, Rep.",KOR,2017,Asia,Eastern and South-Eastern Asia,Liberal Democracy,51361911.0,100.0,1623900000000.0,31616.8434,2.844500065,,85.0,17.0,High income,95.06942188,0.748,1.617,100.0,2.522,,0.912,,,,,,,,,,,,,,,,
1671,"Korea, Rep.",KOR,2018,Asia,Eastern and South-Eastern Asia,Liberal Democracy,51606633.0,100.0,1724850000000.0,33422.94421,3.184000015,,85.0,17.0,High income,96.02285958,0.65,1.617,100.0,2.522,,0.914,,,,,,,,,,,,,,,,
1672,Kuwait,KWT,2000,Asia,Northern Africa and Western Asia,Closed Autocracy,,100.0,37712842243.0,18440.37852,0.0,0.0,26.25,0.0,High income,,0.239,-1.802,0.0,-0.201,36.02,0.7809999999999999,0.04694581871,-0.00090926975,0.3720000000000001,0.30400000000000005,0.7909999999999999,0.735,0.762,0.617,0.998853056,0.0,0.5670000000000001,0.231,0.0,0.295,10.74,2474.0
1673,Kuwait,KWT,2001,Asia,Northern Africa and Western Asia,Closed Autocracy,2103273.0,100.0,34887512227.0,16587.24865,0.0,0.0,26.25,0.0,High income,8.551792434,0.239,-1.802,0.0,-0.201,,0.778,0.00213332576,-0.02557304088,0.3720000000000001,0.30400000000000005,0.7909999999999999,0.735,0.762,0.617,0.958423428,0.0,0.5670000000000001,0.231,0.0,0.295,9.52,2489.0
1674,Kuwait,KWT,2002,Asia,Northern Africa and Western Asia,Closed Autocracy,2136991.0,100.0,38137545245.0,17846.37616,0.0,0.0,26.25,0.0,High income,10.24896793,0.239,-1.802,0.0,-0.201,,0.78,0.030142831519999996,0.0138889699,0.364,0.30400000000000005,0.7909999999999999,0.735,0.762,0.617,0.90562126,0.0,0.5670000000000001,0.231,0.0,0.295,10.7,2477.0
1675,Kuwait,KWT,2003,Asia,Northern Africa and Western Asia,Closed Autocracy,2161626.0,100.0,47876510067.0,22148.37815,0.0,0.0,26.25,0.0,High income,22.40293838,0.239,-1.802,0.0,-0.201,,0.7879999999999999,0.17326020420000002,0.1598891284,0.363,0.30400000000000005,0.7909999999999999,0.757,0.762,0.617,0.8885484770000001,0.0,0.5670000000000001,0.231,0.0,0.295,15.93,2358.0
1676,Kuwait,KWT,2004,Asia,Northern Africa and Western Asia,Closed Autocracy,2200498.0,100.0,59439090601.0,27011.654,0.0,0.0,26.25,0.0,High income,22.92711204,0.239,-1.802,0.0,-0.201,,0.789,0.1024029806,0.08292893032000001,0.363,0.30400000000000005,0.7909999999999999,0.757,0.762,0.617,0.921320747,0.0,0.5670000000000001,0.231,0.0,0.295,21.43,1882.0
1677,Kuwait,KWT,2005,Asia,Northern Africa and Western Asia,Closed Autocracy,2270196.0,100.0,80798630137.0,35591.037130000004,0.0,0.0,26.25,1.5384615380000002,High income,25.92610837,0.239,-1.152,100.0,-0.201,,0.7829999999999999,0.1060904498,0.07213201974,0.392,0.38,0.7909999999999999,0.757,0.7709999999999999,0.617,0.9113093000000001,1.0,0.5670000000000001,0.231,1.0,0.369,22.23,1756.0
1678,Kuwait,KWT,2006,Asia,Northern Africa and Western Asia,Closed Autocracy,2373661.0,100.0,101549000000.0,42781.56475,0.0,0.0,26.25,1.5384615380000002,High income,28.79119795,0.159,-1.152,100.0,-0.201,,0.7879999999999999,0.07514773,0.028283346299999998,0.396,0.4179999999999999,0.7909999999999999,0.757,0.7709999999999999,0.617,0.946752094,1.0,0.5670000000000001,0.276,1.0,0.355,21.42,1886.0
1679,Kuwait,KWT,2007,Asia,Northern Africa and Western Asia,Closed Autocracy,2504026.0,100.0,114640000000.0,45782.14857,0.0,0.0,26.25,1.5384615380000002,High income,34.8,0.159,-1.152,100.0,-0.201,,0.7879999999999999,0.059915755109999996,0.00473425243,0.4,0.4179999999999999,0.7909999999999999,0.757,0.7709999999999999,0.617,0.9349092809999999,1.0,0.5670000000000001,0.276,1.0,0.355,21.39,1893.0
1680,Kuwait,KWT,2008,Asia,Northern Africa and Western Asia,Closed Autocracy,2656010.0,100.0,147395000000.0,55494.9301,0.0,0.0,26.25,3.076923077,High income,42.0,0.159,-1.152,100.0,-0.201,,0.79,0.02479756943,-0.03384408998,0.40700000000000003,0.4179999999999999,0.7909999999999999,0.757,0.7709999999999999,0.617,0.88318464,1.0,0.5670000000000001,0.276,1.0,0.355,20.31,2030.0
1681,Kuwait,KWT,2009,Asia,Northern Africa and Western Asia,Closed Autocracy,2821041.0,100.0,105963000000.0,37561.72593,0.0,0.0,26.25,7.692307692000001,High income,50.8,0.159,-0.879,100.0,-0.201,,0.789,-0.07076056431000001,-0.1251211047,0.451,0.4260000000000001,0.7909999999999999,0.757,0.7709999999999999,0.617,0.89812066,1.0,0.5670000000000001,0.276,1.0,0.365,18.13,2267.0
1682,Kuwait,KWT,2010,Asia,Northern Africa and Western Asia,Closed Autocracy,2991884.0,100.0,115419000000.0,38577.49828,0.0,0.0,29.375,7.692307692000001,High income,61.4,0.235,-0.879,100.0,-0.201,,0.7879999999999999,-0.023702641200000003,-0.07945131651000001,0.456,0.4620000000000001,0.7879999999999999,0.743,0.7709999999999999,0.623,0.906401892,1.0,0.5670000000000001,0.276,1.0,0.385,20.62,2002.0
1683,Kuwait,KWT,2011,Asia,Northern Africa and Western Asia,Closed Autocracy,3168054.0,100.0,154068000000.0,48631.7834,0.0,0.0,29.375,7.692307692000001,High income,65.76907069,0.235,-0.879,100.0,-0.201,,0.792,0.09628406974999999,0.035321609960000014,0.456,0.4620000000000001,0.7879999999999999,0.7490000000000001,0.7709999999999999,0.623,0.861632526,1.0,0.5670000000000001,0.276,1.0,0.385,20.89,1961.0
1684,Kuwait,KWT,2012,Asia,Northern Africa and Western Asia,Closed Autocracy,3348852.0,100.0,174070000000.0,51979.12069,0.0,0.0,29.375,6.153846154,High income,70.45,0.235,-0.879,100.0,-0.201,,0.7959999999999999,0.06625818300000001,0.00869297947,0.44299999999999995,0.4620000000000001,0.7879999999999999,0.7490000000000001,0.7709999999999999,0.623,0.861998047,1.0,0.5670000000000001,0.276,1.0,0.385,21.01,1944.0
1685,Kuwait,KWT,2013,Asia,Northern Africa and Western Asia,Closed Autocracy,3526382.0,100.0,174161000000.0,49388.05338,0.0016,0.0,29.375,6.153846154,High income,75.46,0.235,-0.879,100.0,-0.201,,0.7929999999999999,0.01149300437,-0.03942897546,0.44299999999999995,0.4620000000000001,0.7879999999999999,0.768,0.7709999999999999,0.623,0.8883389509999999,1.0,0.5670000000000001,0.276,1.0,0.385,20.7,1985.0
1686,Kuwait,KWT,2014,Asia,Northern Africa and Western Asia,Closed Autocracy,3690939.0,100.0,162631000000.0,44062.34091,0.003,0.0,29.375,1.5384615380000002,High income,78.7,0.235,-0.879,100.0,-0.201,,0.7959999999999999,0.005008769820000001,-0.039798588989999995,0.428,0.4620000000000001,0.7879999999999999,0.768,0.7709999999999999,0.623,0.916043067,1.0,0.5670000000000001,0.276,1.0,0.385,20.3,2032.0
1687,Kuwait,KWT,2015,Asia,Northern Africa and Western Asia,Closed Autocracy,3835588.0,100.0,114567000000.0,29869.55275,0.0037,0.0,29.375,1.5384615380000002,High income,78.0,0.235,-0.879,100.0,-0.201,,0.8009999999999999,0.005930196170000001,-0.03200578573,0.428,0.4620000000000001,0.7879999999999999,0.768,0.7709999999999999,0.623,0.939467735,1.0,0.5670000000000001,0.276,1.0,0.385,20.46,2017.0
1688,Kuwait,KWT,2016,Asia,Northern Africa and Western Asia,Closed Autocracy,3956862.0,100.0,109420000000.0,27653.15762,0.021299999,,29.375,2.0,High income,78.36738376,0.235,-0.879,100.0,-0.201,,0.804,0.029258682260000005,-0.0022871026199999997,0.42200000000000004,0.4620000000000001,0.7879999999999999,0.768,0.7709999999999999,0.623,0.9495704620000001,1.0,0.5670000000000001,0.276,1.0,0.385,23.08,1636.0
1689,Kuwait,KWT,2017,Asia,Northern Africa and Western Asia,Closed Autocracy,4056102.0,100.0,120707000000.0,29759.46744,0.026000001,,29.375,3.076923077,High income,97.99998933,0.235,-0.879,100.0,-0.201,,0.805,-0.04712106209,-0.07043499891,0.42200000000000004,0.4620000000000001,0.7879999999999999,0.768,0.7709999999999999,0.623,0.98756493,1.0,0.5670000000000001,0.276,1.0,0.385,24.96,1311.0
1690,Kuwait,KWT,2018,Asia,Northern Africa and Western Asia,Closed Autocracy,4137314.0,100.0,138182000000.0,33399.06048,0.033599999,,29.375,3.076923077,High income,99.59884959,-0.231,-0.879,100.0,-0.201,,0.807,0.012461293229999998,-0.007412471859999999,0.43799999999999994,0.4620000000000001,0.775,0.768,0.7709999999999999,0.623,0.96451781,1.0,0.5670000000000001,0.293,1.0,0.343,28.31,713.0
1691,Lao PDR,LAO,2000,Asia,Eastern and South-Eastern Asia,Closed Autocracy,,42.48462296,1731198022.0,325.1869371,81.54010009999998,90.90883803,68.125,21.21212121,Low income,,0.643,0.317,100.0,-0.6920000000000001,,0.47100000000000003,,,,,,,,,,,,,,,,
1692,Lao PDR,LAO,2001,Asia,Eastern and South-Eastern Asia,Closed Autocracy,5409584.0,45.27884674,1768619058.0,326.9417867,81.08650208,90.75504913,68.125,21.21212121,Low income,0.18166446100000005,0.643,0.317,100.0,-0.6920000000000001,,0.47700000000000004,,,,,,,,,,,,,,,,
1693,Lao PDR,LAO,2002,Asia,Eastern and South-Eastern Asia,Closed Autocracy,5493247.0,46.3,1758176653.0,320.0614597,80.19080353,90.5991808,68.125,22.93577982,Low income,0.267899241,0.643,0.317,100.0,-0.6920000000000001,32.6,0.486,,,,,,,,,,,,,,,,
1694,Lao PDR,LAO,2003,Asia,Eastern and South-Eastern Asia,Closed Autocracy,5576640.0,48.0,2023324407.0,362.8214135,78.73619843,90.90390161,68.125,22.93577982,Low income,0.333912466,0.643,0.317,100.0,-0.6920000000000001,,0.494,,,,,,,,,,,,,,,,
1695,Lao PDR,LAO,2004,Asia,Eastern and South-Eastern Asia,Closed Autocracy,5662199.0,53.60709,2366398120.0,417.9291685,73.97869873,100.0,68.125,22.93577982,Low income,0.36143449,0.643,0.317,100.0,-0.6920000000000001,,0.503,,,,,,,,,,,,,,,,
1696,Lao PDR,LAO,2005,Asia,Eastern and South-Eastern Asia,Closed Autocracy,5751675.0,57.2,2735558726.0,475.6107962,73.92549896,100.0,70.625,22.93577982,Low income,0.85035749,0.111,0.317,100.0,-0.6920000000000001,,0.512,,,,,,,,,,,,,,,,
1697,Lao PDR,LAO,2006,Asia,Eastern and South-Eastern Asia,Closed Autocracy,5846075.0,57.04105870000001,3452882514.0,590.6326062999998,69.80509949,100.0,73.75,25.2173913,Low income,1.169893428,0.111,0.452,100.0,-0.6920000000000001,,0.514,,,,,,,,,,,,,,,,
1698,Lao PDR,LAO,2007,Asia,Eastern and South-Eastern Asia,Closed Autocracy,5944950.0,54.96,4222962988.0,710.3445761,70.67469788,100.0,83.125,25.2173913,Low income,1.64,0.111,0.452,100.0,-0.6920000000000001,35.4,0.527,,,,,,,,,,,,,,,,
1699,Lao PDR,LAO,2008,Asia,Eastern and South-Eastern Asia,Closed Autocracy,6046630.0,66.0,5443915121.0,900.3221829,69.26550293,100.0,83.125,25.2173913,Low income,3.55,0.111,0.452,100.0,-0.6920000000000001,,0.535,,,,,,,,,,,,,,,,
1700,Lao PDR,LAO,2009,Asia,Eastern and South-Eastern Asia,Closed Autocracy,6148621.0,67.34804535,5832915387.0,948.6542409,66.45030212,100.0,83.125,25.2173913,Low income,6.0,0.111,0.452,100.0,-0.6920000000000001,,0.545,,,,,,,,,,,,,,,,
1701,Lao PDR,LAO,2010,Asia,Eastern and South-Eastern Asia,Closed Autocracy,6249168.0,70.11830139,7127792630.0,1140.598657,64.85389709,100.0,83.125,25.2173913,Lower-middle income,7.0,0.111,0.452,100.0,-0.545,,0.552,,,,,,,,,,,,,,,,
1702,Lao PDR,LAO,2011,Asia,Eastern and South-Eastern Asia,Closed Autocracy,6347564.0,70.0,8749241114.0,1378.362016,63.62810135,100.0,83.125,25.0,Lower-middle income,9.0,0.111,0.452,100.0,-0.545,,0.565,,,,,,,,,,,,,,,,
1703,Lao PDR,LAO,2012,Asia,Eastern and South-Eastern Asia,Closed Autocracy,6444527.0,76.36662775,10191350120.0,1581.39614,62.36069870000001,100.0,83.125,25.0,Lower-middle income,10.74767619,0.111,0.452,100.0,-0.545,36.0,0.575,,,,,,,,,,,,,,,,
1704,Lao PDR,LAO,2013,Asia,Eastern and South-Eastern Asia,Closed Autocracy,6541302.0,79.51023865,11942230508.0,1825.665672,58.56510162,99.96518734,83.125,25.0,Lower-middle income,12.5,0.111,0.452,100.0,-0.545,,0.5820000000000001,,,,,,,,,,,,,,,,
1705,Lao PDR,LAO,2014,Asia,Eastern and South-Eastern Asia,Closed Autocracy,6639763.0,83.17922974,13268458232.0,1998.333108,58.25279999,99.96674873,88.125,25.0,Lower-middle income,14.26,0.111,0.452,100.0,-0.545,,0.589,,,,,,,,,,,,,,,,
1706,Lao PDR,LAO,2015,Asia,Eastern and South-Eastern Asia,Closed Autocracy,6741160.0,89.7,14390442307.0,2134.7130620000007,53.90000153,86.36999958,88.125,25.0,Lower-middle income,18.2,0.111,0.452,100.0,-0.545,,0.598,,,,,,,,,,,,,,,,
1707,Lao PDR,LAO,2016,Asia,Eastern and South-Eastern Asia,Closed Autocracy,6845848.0,90.77253723,15805692546.0,2308.799808,49.5401001,,88.125,27.51677852,Lower-middle income,21.87,0.111,0.452,100.0,-0.545,,0.605,,,,,,,,,,,,,,,,
1708,Lao PDR,LAO,2017,Asia,Eastern and South-Eastern Asia,Closed Autocracy,6953031.0,93.6,16853087485.0,2423.847598,45.86289978,,88.125,27.51677852,Lower-middle income,25.51043508,0.107,0.952,100.0,-0.5720000000000001,,0.608,,,,,,,,,,,,,,,,
1709,Lao PDR,LAO,2018,Asia,Eastern and South-Eastern Asia,Closed Autocracy,7061498.0,98.07460022,17953786416.0,2542.4897690000007,41.88410187,,88.125,27.51677852,Lower-middle income,,0.107,0.74,100.0,-0.5720000000000001,38.8,0.609,,,,,,,,,,,,,,,,
1710,Lebanon,LBN,2000,Asia,Northern Africa and Western Asia,Electoral Autocracy,,,17260364842.0,4491.641934,4.893199921,4.640826873,50.0,2.34375,Upper-middle income,,-0.674,-0.799,100.0,-0.086,,,0.01341871619,-0.01163790672,0.5,0.379,0.579,0.8029999999999999,0.4,0.636,0.881703655,1.0,0.541,0.7490000000000001,1.0,0.386,18.05,2270.0
1711,Lebanon,LBN,2001,Asia,Northern Africa and Western Asia,Electoral Autocracy,3990999.0,,17649751244.0,4422.389292,4.655200005,3.3032437260000003,50.0,2.34375,Upper-middle income,6.783219775,-0.674,-0.799,100.0,-0.086,,,0.03839669278,-0.00016917751,0.5,0.379,0.579,0.8029999999999999,0.4,0.636,0.856432768,1.0,0.541,0.7490000000000001,1.0,0.386,18.69,2227.0
1712,Lebanon,LBN,2002,Asia,Northern Africa and Western Asia,Electoral Autocracy,4182205.0,,19152238806.0,4579.459593,5.975900172999999,5.828748281,50.0,2.34375,Upper-middle income,7.0,-0.674,-0.799,100.0,-0.086,,,0.03423149827,-0.01305247462,0.5,0.379,0.579,0.8029999999999999,0.4,0.636,0.8273009029999999,1.0,0.541,0.7490000000000001,1.0,0.386,18.38,2247.0
1713,Lebanon,LBN,2003,Asia,Northern Africa and Western Asia,Electoral Autocracy,4388378.0,,20082918740.0,4576.387617,7.379799843,10.83207502,50.0,2.34375,Upper-middle income,8.0,-0.674,-0.799,100.0,-0.086,,,0.03227098269,-0.01622675505,0.5,0.379,0.579,0.8029999999999999,0.4,0.636,0.701074036,1.0,0.541,0.7490000000000001,1.0,0.386,18.28,2257.0
1714,Lebanon,LBN,2004,Asia,Northern Africa and Western Asia,Electoral Autocracy,4569377.0,99.9,21159827992.0,4630.790585,6.561900139,9.070294785,50.0,2.34375,Upper-middle income,9.0,-0.674,-0.799,100.0,-0.086,37.0,,0.06679444617000001,0.02453732272,0.5,0.379,0.579,0.8029999999999999,0.4,0.636,0.821832916,1.0,0.541,0.7490000000000001,1.0,0.386,13.26,2434.0
